,file,num_iter,run_time_iter,opt_thres,opt_dist,opt_I,run_time_iter_cumsum,max_opt_I
69,time1672307670,4,"[113.6311, 110.4699, 112.382, 112.0119]","[array([-8.  , -3.28, -1.92,  0.16,  2.32,  8.  ]), array([-8.  , -2.48, -1.44,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.39007644e-01, 1.61860274e-02, 3.07446881e-01, 1.56120098e-08,
       3.37359432e-01]), array([3.43491580e-01, 8.99788912e-09, 3.12657587e-01, 4.71580566e-09,
       3.43850819e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4035349118964455, 1.4337781374895548, 1.434335021342342, 1.434335021342342]",[113.6311 224.101  336.483  448.4949],1.434335021342342
70,time1672310051,5,"[114.1559, 115.0369, 113.2061, 113.1071, 113.5435]","[array([-8.  , -2.96, -1.44,  0.  ,  1.2 ,  8.  ]), array([-8.  , -3.12, -1.92, -0.72,  1.92,  8.  ]), array([-8.  , -2.64, -1.36,  1.44,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.21788077e-01, 9.61416272e-02, 2.17669354e-01, 5.50163071e-09,
       3.64400937e-01]), array([3.20884420e-01, 5.94256614e-02, 2.76807937e-01, 4.15265009e-10,
       3.42881981e-01]), array([3.43046109e-01, 3.46565062e-07, 3.11838125e-01, 5.01973215e-09,
       3.45115414e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3432641535950052, 1.4174061486774305, 1.4295982609868298, 1.434335021342342, 1.434335021342342]",[114.1559 229.1928 342.3989 455.506  569.0495],1.434335021342342
71,time1672297733,5,"[114.4421, 114.2748, 118.1785, 114.0696, 118.9235]","[array([-8.  , -3.04, -1.04,  1.04,  2.48,  8.  ]), array([-8.  , -2.72, -1.28,  1.36,  2.56,  8.  ]), array([-8.  , -2.48, -1.44,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.30718284, 0.07309297, 0.25322703, 0.02954965, 0.33694751]), array([3.35358030e-01, 1.56935485e-02, 3.03100040e-01, 2.03140677e-07,
       3.45848179e-01]), array([3.43491580e-01, 8.99788912e-09, 3.12657587e-01, 4.71580566e-09,
       3.43850819e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3983259823333265, 1.4228500540457496, 1.4337781374895548, 1.434335021342342, 1.434335021342342]",[114.4421 228.7169 346.8954 460.965  579.8885],1.434335021342342
72,time1672280581,6,"[119.2202, 116.8151, 118.4623, 117.4899, 115.1427, 118.59]","[array([-8.  , -3.04, -0.96,  0.56,  3.12,  8.  ]), array([-8.  , -2.8 , -1.04,  1.04,  2.8 ,  8.  ]), array([-8.  , -2.64, -1.28,  1.28,  2.64,  8.  ]), array([-8.  , -2.48, -1.44,  1.44,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.29722721, 0.12914645, 0.15207025, 0.13880799, 0.28274811]), array([0.3162407 , 0.06337946, 0.24075961, 0.06337945, 0.31624078]), array([0.3390526 , 0.01119382, 0.2995067 , 0.01119283, 0.33905404]), array([3.43662562e-01, 1.17886839e-09, 3.12674874e-01, 1.17886863e-09,
       3.43662561e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3585957204028678, 1.400920506332539, 1.4213965585764305, 1.433204593421094, 1.434335021342342, 1.434335021342342]",[119.2202 236.0353 354.4976 471.9875 587.1302 705.7202],1.434335021342342
73,time1672301188,4,"[114.5927, 112.9718, 113.6624, 111.1346]","[array([-8.  , -2.72, -1.2 ,  1.04,  2.88,  8.  ]), array([-8.  , -2.56, -1.28,  1.28,  2.64,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.32758847, 0.0440836 , 0.25239848, 0.06197768, 0.31395177]), array([0.34410756, 0.00147788, 0.30596902, 0.00910723, 0.33933832]), array([3.43289270e-01, 4.12464137e-09, 3.13421452e-01, 4.12464133e-09,
       3.43289269e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.404199474101765, 1.4232291932977024, 1.434242308842265, 1.434335021342342]",[114.5927 227.5645 341.2269 452.3615],1.434335021342342
74,time1672279508,4,"[120.0447, 117.887, 118.6855, 117.2483]","[array([-8.  , -3.36, -1.76, -0.48,  2.08,  8.  ]), array([-8.  , -2.64, -1.36,  1.44,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.19267222e-01, 6.09407324e-02, 2.79261191e-01, 3.54630520e-09,
       3.40530851e-01]), array([3.43046109e-01, 3.46565062e-07, 3.11838125e-01, 5.01973215e-09,
       3.45115414e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4109194711454809, 1.4295982609868298, 1.434335021342342, 1.434335021342342]",[120.0447 237.9317 356.6172 473.8655],1.434335021342342
75,time1672275554,4,"[119.9771, 121.5294, 120.3413, 119.1984]","[array([-8.  , -2.  ,  0.64,  2.16,  3.28,  8.  ]), array([-8.  , -2.4 , -1.44,  1.36,  2.64,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.41716280e-01, 4.22832593e-10, 2.77742110e-01, 6.28483129e-02,
       3.17693297e-01]), array([3.45115424e-01, 5.13966772e-09, 3.11838116e-01, 3.54017808e-07,
       3.43046102e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4141097297030218, 1.4295982609148785, 1.434335021342342, 1.434335021342342]",[119.9771 241.5065 361.8478 481.0462],1.434335021342342
76,time1672279982,5,"[120.1406, 119.1928, 119.123, 119.2628, 120.9198]","[array([-8.  , -2.56, -0.64,  1.04,  3.12,  8.  ]), array([-8.  , -2.64, -1.28,  1.2 ,  2.72,  8.  ]), array([-8.  , -2.48, -1.44,  1.44,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.32117999, 0.05926561, 0.22295955, 0.09542482, 0.30117003]), array([0.33808477, 0.01629877, 0.28769162, 0.02741795, 0.33050689]), array([3.43877981e-01, 1.33580607e-08, 3.12748556e-01, 1.81297050e-08,
       3.43373431e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3831630963536692, 1.4173196470506786, 1.4323112418105546, 1.434335021342342, 1.434335021342342]",[120.1406 239.3334 358.4564 477.7192 598.639 ],1.434335021342342
77,time1672276639,5,"[118.2285, 116.1495, 116.4488, 115.2463, 116.4408]","[array([-8.  , -2.72, -0.8 ,  1.04,  3.04,  8.  ]), array([-8.  , -2.64, -1.2 ,  1.2 ,  2.72,  8.  ]), array([-8.  , -2.56, -1.44,  1.44,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.31232601, 0.07641345, 0.21563171, 0.09183896, 0.30378985]), array([0.33413246, 0.02359876, 0.28204064, 0.03045056, 0.32977758]), array([3.43590700e-01, 2.97478525e-08, 3.12818542e-01, 2.97478520e-08,
       3.43590698e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3876980283902074, 1.4155395007037321, 1.431417403490323, 1.434335021342342, 1.434335021342342]",[118.2285 234.378  350.8268 466.0731 582.5139],1.434335021342342
78,time1672281873,3,"[116.3535, 115.2617, 115.4658]","[array([-8.  , -1.76, -0.64,  0.4 ,  1.44,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.68441182e-01, 1.46877219e-08, 2.66942760e-01, 5.10072915e-09,
       3.64616037e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3497367818125414, 1.434335021342342, 1.434335021342342]",[116.3535 231.6152 347.081 ],1.434335021342342
79,time1672274961,5,"[116.9064, 120.5717, 117.0517, 120.0741, 118.2652]","[array([-8.  , -3.04, -1.04,  0.72,  2.88,  8.  ]), array([-8.  , -2.72, -1.12,  1.12,  2.72,  8.  ]), array([-8.  , -2.56, -1.36,  1.36,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.30238769, 0.10249833, 0.19453703, 0.10017184, 0.3004051 ]), array([0.32500758, 0.04271759, 0.26454965, 0.04271759, 0.32500758]), array([3.43901464e-01, 1.86329389e-08, 3.12197035e-01, 1.86329384e-08,
       3.43901464e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3796424398587743, 1.4095670389718904, 1.428714826379192, 1.434335021342342, 1.434335021342342]",[116.9064 237.4781 354.5298 474.6039 592.8691],1.434335021342342
80,time1672291350,4,"[112.1032, 113.077, 111.1902, 112.5523]","[array([-8.  , -2.88, -1.2 ,  0.96,  2.48,  8.  ]), array([-8.  , -2.64, -1.36,  1.36,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.32083747, 0.04915713, 0.27254764, 0.02132968, 0.33612809]), array([3.43405228e-01, 5.38282814e-07, 3.11922345e-01, 4.59210157e-09,
       3.44671884e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4089178220399265, 1.4282339699061963, 1.434335021342342, 1.434335021342342]",[112.1032 225.1802 336.3704 448.9227],1.434335021342342
81,time1672269718,5,"[122.7344, 123.6707, 121.523, 122.8828, 122.1427]","[array([-8.  , -2.8 , -1.04,  0.96,  2.88,  8.  ]), array([-8.  , -2.64, -1.2 ,  1.28,  2.72,  8.  ]), array([-8.  , -2.48, -1.44,  1.44,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.31535135, 0.0696455 , 0.22879819, 0.07729804, 0.30890692]), array([0.33488665, 0.02042892, 0.28795037, 0.02285409, 0.33387997]), array([3.43877981e-01, 1.33580607e-08, 3.12748556e-01, 1.81297050e-08,
       3.43373431e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3958608899790317, 1.4175668023489396, 1.4323112418105546, 1.434335021342342, 1.434335021342342]",[122.7344 246.4051 367.9281 490.8109 612.9536],1.434335021342342
82,time1672302887,5,"[112.4956, 112.5574, 113.0644, 112.735, 112.3028]","[array([-8.  , -2.96, -0.16,  2.16,  3.44,  8.  ]), array([-8.  , -2.8 , -1.12,  1.12,  2.72,  8.  ]), array([-8.  , -2.64, -1.36,  1.28,  2.56,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.29268299, 0.11284017, 0.17528096, 0.10044771, 0.31874817]), array([0.32073129, 0.05109889, 0.25835999, 0.04505084, 0.32475899]), array([3.43529171e-01, 1.30691169e-03, 3.11063425e-01, 3.38881776e-07,
       3.44100153e-01]), array([3.43294395e-01, 3.28682088e-09, 3.13030316e-01, 2.47050876e-09,
       3.43675283e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3406160208559086, 1.4074820609244196, 1.4252265991518644, 1.4342883641040007, 1.434335021342342]",[112.4956 225.053  338.1174 450.8524 563.1552],1.434335021342342
83,time1672293060,4,"[116.6585, 115.4682, 114.3909, 116.2581]","[array([-8.  , -3.2 , -1.44, -0.08,  2.16,  8.  ]), array([-8.  , -2.72, -1.36,  1.44,  2.4 ,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.13569636e-01, 6.92461761e-02, 2.74672127e-01, 6.79614138e-10,
       3.42512060e-01]), array([3.39719932e-01, 6.37248695e-03, 3.08129066e-01, 2.39559517e-09,
       3.45778512e-01]), array([3.43294395e-01, 3.28682088e-09, 3.13030316e-01, 2.47050876e-09,
       3.43675283e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4033972217917747, 1.427569901469377, 1.4342883641040007, 1.434335021342342]",[116.6585 232.1267 346.5176 462.7757],1.434335021342342
84,time1672271551,5,"[125.5377, 122.3934, 124.3351, 124.0242, 125.7204]","[array([-8.  , -2.88, -1.12,  0.8 ,  2.88,  8.  ]), array([-8.  , -2.64, -1.2 ,  1.2 ,  2.72,  8.  ]), array([-8.  , -2.56, -1.44,  1.44,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.31346845, 0.07878792, 0.21736856, 0.08674418, 0.30363088]), array([0.33413246, 0.02359876, 0.28204064, 0.03045056, 0.32977758]), array([3.43590700e-01, 2.97478525e-08, 3.12818542e-01, 2.97478520e-08,
       3.43590698e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3899177420370927, 1.4155395007037321, 1.431417403490323, 1.434335021342342, 1.434335021342342]",[125.5377 247.9311 372.2662 496.2904 622.0108],1.434335021342342
85,time1672285065,5,"[122.1566, 117.4775, 116.4497, 116.5161, 116.1113]","[array([-8.  , -2.88, -1.04,  0.88,  3.04,  8.  ]), array([-8.  , -2.72, -1.2 ,  1.2 ,  2.72,  8.  ]), array([-8.  , -2.56, -1.36,  1.36,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.31052357, 0.08671158, 0.20497795, 0.09964355, 0.29814334]), array([0.32947697, 0.03266515, 0.27571079, 0.03266419, 0.3294829 ]), array([3.43901464e-01, 1.86329389e-08, 3.12197035e-01, 1.86329384e-08,
       3.43901464e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3845643012919346, 1.4136995475765206, 1.428714826379192, 1.434335021342342, 1.434335021342342]",[122.1566 239.6341 356.0838 472.5999 588.7112],1.434335021342342
86,time1672285654,4,"[117.3237, 119.6156, 121.07, 120.2899]","[array([-8.  , -1.68,  0.08,  1.52,  3.04,  8.  ]), array([-8.  , -2.4 , -1.44,  1.36,  2.72,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.53452640e-01, 2.60904989e-09, 2.58113815e-01, 7.10145437e-02,
       3.17418999e-01]), array([3.45775372e-01, 1.52385145e-08, 3.08126695e-01, 6.38598951e-03,
       3.39711929e-01]), array([3.43675227e-01, 1.53366035e-09, 3.13030313e-01, 2.04662659e-09,
       3.43294457e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3992425503176928, 1.4275698983292426, 1.4342883645355644, 1.434335021342342]",[117.3237 236.9393 358.0093 478.2992],1.434335021342342
87,time1672282221,4,"[118.6943, 118.8501, 117.5682, 116.122]","[array([-8.  , -3.28, -1.76, -0.48,  1.76,  8.  ]), array([-8.  , -2.72, -1.36,  1.44,  2.4 ,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.16579732e-01, 7.09136339e-02, 2.62914265e-01, 7.53002293e-10,
       3.49592368e-01]), array([3.39719932e-01, 6.37248695e-03, 3.08129066e-01, 2.39559517e-09,
       3.45778512e-01]), array([3.43294395e-01, 3.28682088e-09, 3.13030316e-01, 2.47050876e-09,
       3.43675283e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4071663927457925, 1.427569901469377, 1.4342883641040007, 1.434335021342342]",[118.6943 237.5444 355.1126 471.2346],1.434335021342342
88,time1672301641,6,"[115.6459, 112.0064, 113.0509, 111.9356, 113.5444, 112.2944]","[array([-8.  , -3.44, -2.24,  0.16,  3.04,  8.  ]), array([-8.  , -2.88, -0.96,  0.96,  2.88,  8.  ]), array([-8.  , -2.72, -1.2 ,  1.2 ,  2.72,  8.  ]), array([-8.  , -2.56, -1.36,  1.36,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.30135158, 0.15858597, 0.09726553, 0.16148168, 0.28131523]), array([0.30803106, 0.08360374, 0.2167304 , 0.08360374, 0.30803106]), array([0.32947697, 0.03266515, 0.27571079, 0.03266419, 0.3294829 ]), array([3.43901464e-01, 1.86329389e-08, 3.12197035e-01, 1.86329384e-08,
       3.43901464e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3329822097948258, 1.391193572076034, 1.4136995475765206, 1.428714826379192, 1.434335021342342, 1.434335021342342]",[115.6459 227.6523 340.7032 452.6388 566.1832 678.4776],1.434335021342342
89,time1672315084,5,"[117.1837, 115.9264, 116.4341, 115.968, 114.7226]","[array([-8.  , -1.68, -0.24,  1.2 ,  3.12,  8.  ]), array([-8.  , -1.92,  0.8 ,  2.  ,  3.12,  8.  ]), array([-8.  , -2.4 , -1.44,  1.36,  2.64,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([3.58914425e-01, 8.44584074e-09, 2.46364964e-01, 8.79476756e-02,
       3.06772926e-01]), array([3.42552498e-01, 2.84683348e-09, 2.77912081e-01, 5.78757910e-02,
       3.21659627e-01]), array([3.45115424e-01, 5.13966772e-09, 3.11838116e-01, 3.54017808e-07,
       3.43046102e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.384639750089245, 1.4176361936629365, 1.4295982609148785, 1.434335021342342, 1.434335021342342]",[117.1837 233.1101 349.5442 465.5122 580.2348],1.434335021342342
90,time1672274373,5,"[118.3908, 116.9949, 118.0656, 116.8498, 116.8258]","[array([-8.  , -2.88, -0.8 ,  1.04,  2.96,  8.  ]), array([-8.  , -2.72, -1.2 ,  1.2 ,  2.72,  8.  ]), array([-8.  , -2.56, -1.36,  1.36,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.30284667, 0.09303387, 0.20547546, 0.09232077, 0.30632322]), array([0.32947697, 0.03266515, 0.27571079, 0.03266419, 0.3294829 ]), array([3.43901464e-01, 1.86329389e-08, 3.12197035e-01, 1.86329384e-08,
       3.43901464e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3854848114827107, 1.4136995475765206, 1.428714826379192, 1.434335021342342, 1.434335021342342]",[118.3908 235.3857 353.4513 470.3011 587.1269],1.434335021342342
91,time1672291799,6,"[113.4275, 114.5975, 114.3556, 116.4576, 115.0745, 115.4009]","[array([-8.  , -3.2 , -0.72,  0.8 ,  2.88,  8.  ]), array([-8.  , -2.8 , -1.04,  1.12,  2.8 ,  8.  ]), array([-8.  , -2.64, -1.28,  1.28,  2.64,  8.  ]), array([-8.  , -2.48, -1.44,  1.44,  2.48,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.28360188, 0.13557095, 0.16082516, 0.11932681, 0.30067521]), array([0.31694565, 0.05986936, 0.24648743, 0.05695028, 0.31974728]), array([0.3390526 , 0.01119382, 0.2995067 , 0.01119283, 0.33905404]), array([3.43662562e-01, 1.17886839e-09, 3.12674874e-01, 1.17886863e-09,
       3.43662561e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3615459210194436, 1.4031809164807365, 1.4213965585764305, 1.433204593421094, 1.434335021342342, 1.434335021342342]",[113.4275 228.025  342.3806 458.8382 573.9127 689.3136],1.434335021342342
92,time1672266720,5,"[125.3084, 124.3979, 125.4823, 128.2311, 125.487]","[array([-8.  , -2.64, -0.96,  0.96,  3.12,  8.  ]), array([-8.  , -2.64, -1.28,  1.2 ,  2.72,  8.  ]), array([-8.  , -2.48, -1.44,  1.44,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.32189183, 0.0637849 , 0.22139691, 0.09407687, 0.2988495 ]), array([0.33808477, 0.01629877, 0.28769162, 0.02741795, 0.33050689]), array([3.43877981e-01, 1.33580607e-08, 3.12748556e-01, 1.81297050e-08,
       3.43373431e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3870331772175266, 1.4173196470506786, 1.4323112418105546, 1.434335021342342, 1.434335021342342]",[125.3084 249.7063 375.1886 503.4197 628.9067],1.434335021342342
93,time1672299508,5,"[118.1914, 121.6409, 119.0583, 121.1541, 117.695]","[array([-8.  , -3.04, -0.72,  0.96,  2.96,  8.  ]), array([-8.  , -2.8 , -1.12,  1.12,  2.72,  8.  ]), array([-8.  , -2.64, -1.36,  1.28,  2.56,  8.  ]), array([-8.  , -2.48, -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.29153623, 0.11784981, 0.17914847, 0.10938752, 0.30207797]), array([0.32073129, 0.05109889, 0.25835999, 0.04505084, 0.32475899]), array([3.43529171e-01, 1.30691169e-03, 3.11063425e-01, 3.38881776e-07,
       3.44100153e-01]), array([3.43294395e-01, 3.28682088e-09, 3.13030316e-01, 2.47050876e-09,
       3.43675283e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.3729203607948828, 1.4074820609244196, 1.4252265991518644, 1.4342883641040007, 1.434335021342342]",[118.1914 239.8323 358.8906 480.0447 597.7397],1.434335021342342
94,time1672283276,4,"[115.9117, 117.8097, 116.8207, 117.5685]","[array([-8.  , -2.64, -1.28,  1.28,  2.8 ,  8.  ]), array([-8.  , -2.48, -1.44,  1.44,  2.56,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ]), array([-8.  , -2.4 , -1.52,  1.52,  2.4 ,  8.  ])]","[array([0.33870125, 0.01498942, 0.28812881, 0.02743305, 0.33074746]), array([3.43877981e-01, 1.33580607e-08, 3.12748556e-01, 1.81297050e-08,
       3.43373431e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01]), array([3.43677099e-01, 6.11445349e-09, 3.12645791e-01, 6.11445361e-09,
       3.43677098e-01])]","[1.4173566652718685, 1.4323112418105546, 1.434335021342342, 1.434335021342342]",[115.9117 233.7214 350.5421 468.1106],1.434335021342342
